"timestamp","pageUrl","domain","resourceType","isThirdParty","hasAdKeywords","isKnownAdDomain","sizeKB","durationMs","status"
"2025-04-21T17:17:55.797Z","https://techcrunch.com/","techcrunch.com","script",false,false,false,0,83,200
"2025-04-21T17:17:55.875Z","https://techcrunch.com/","techcrunch.com","script",false,false,false,0,77,200
"2025-04-21T17:17:55.905Z","https://techcrunch.com/","www.gstatic.com","stylesheet",true,false,false,41.07,249,200
"2025-04-21T17:17:56.128Z","https://techcrunch.com/","www.gstatic.com","script",true,false,false,270.29,382,200
"2025-04-21T17:17:56.170Z","https://techcrunch.com/","3p-udc.yahoo.com","xhr",true,false,false,0,130,204
"2025-04-21T17:17:56.171Z","https://techcrunch.com/","guce.techcrunch.com","ping",false,false,false,0,15,204
"2025-04-21T17:17:56.171Z","https://techcrunch.com/","api.alyavista.com","xhr",true,false,false,0.06,553,404
"2025-04-21T17:17:56.186Z","https://techcrunch.com/","s.yimg.com","image",true,false,false,9.6,29,200
"2025-04-21T17:17:56.212Z","https://techcrunch.com/","www.gstatic.com","image",true,false,false,2.18,50,200
"2025-04-21T17:17:56.244Z","https://techcrunch.com/","3p-geo.yahoo.com","ping",false,false,false,0.04,87,200
"2025-04-21T17:17:56.245Z","https://techcrunch.com/","3p-geo.yahoo.com","ping",false,false,false,0.04,88,200
"2025-04-21T17:17:56.353Z","https://techcrunch.com/","fonts.gstatic.com","font",true,false,false,11.66,169,200
"2025-04-21T17:17:56.368Z","https://techcrunch.com/","fonts.gstatic.com","font",true,false,false,14.98,205,200
"2025-04-21T17:17:56.377Z","https://techcrunch.com/","fonts.gstatic.com","font",true,false,false,15.19,214,200
"2025-04-21T17:17:56.465Z","https://techcrunch.com/","techcrunch.com","other",false,true,false,0.96,80,200
"2025-04-21T17:17:57.788Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,61.15,203,200
"2025-04-21T17:17:58.170Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,10.79,84,200
"2025-04-21T17:17:58.686Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,4.79,84,200
"2025-04-21T17:17:59.181Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,10.1,80,200
"2025-04-21T17:17:59.740Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,13.57,140,200
"2025-04-21T17:17:59.770Z","https://techcrunch.com/","3p-udc.yahoo.com","xhr",true,false,false,0,69,204
"2025-04-21T17:18:02.268Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,5.03,102,200
"2025-04-21T17:18:02.329Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,9.81,163,200
"2025-04-21T17:18:02.329Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,6.45,162,200
"2025-04-21T17:18:02.383Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,14.95,216,200
"2025-04-21T17:18:02.385Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,7.13,219,200
"2025-04-21T17:18:02.386Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,5.64,219,200
"2025-04-21T17:18:06.475Z","https://techcrunch.com/","3p-udc.yahoo.com","xhr",true,false,false,0,77,204
"2025-04-21T17:18:07.267Z","https://techcrunch.com/","3p-udc.yahoo.com","xhr",true,false,false,0,72,204
"2025-04-21T17:18:08.463Z","https://techcrunch.com/","3p-udc.yahoo.com","xhr",true,false,false,0,81,204
"2025-04-21T17:18:09.905Z","https://techcrunch.com/","techcrunch.com","image",false,true,false,268.95,324,200
"2025-04-21T17:18:12.016Z","https://techcrunch.com/","3p-geo.yahoo.com","ping",false,true,false,0.04,82,200
"2025-04-21T17:18:12.049Z","https://techcrunch.com/","3p-udc.yahoo.com","xhr",true,false,false,0,68,204
"2025-04-21T17:18:12.067Z","https://techcrunch.com/","theverge.com","document",true,false,false,0,134,301
"2025-04-21T17:18:12.696Z","https://www.theverge.com/","www.theverge.com","document",false,false,false,49.41,567,200
"2025-04-21T17:18:12.785Z","https://www.theverge.com/","www.theverge.com","stylesheet",false,false,false,3.9,215,200
"2025-04-21T17:18:12.793Z","https://www.theverge.com/","www.theverge.com","stylesheet",false,false,false,1.11,219,200
"2025-04-21T17:18:12.818Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,42.27,258,200
"2025-04-21T17:18:12.826Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,34.73,259,200
"2025-04-21T17:18:12.830Z","https://www.theverge.com/","www.theverge.com","stylesheet",false,false,false,27.21,237,200
"2025-04-21T17:18:12.833Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,36.51,267,200
"2025-04-21T17:18:12.856Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,30.54,291,200
"2025-04-21T17:18:12.906Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,31.38,342,200
"2025-04-21T17:18:12.917Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,31.73,352,200
"2025-04-21T17:18:12.949Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,30.48,384,200
"2025-04-21T17:18:13.195Z","https://www.theverge.com/","","image",true,false,false,0,6,200
"2025-04-21T17:18:13.198Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,29.58,636,200
"2025-04-21T17:18:13.198Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,30.14,635,200
"2025-04-21T17:18:13.199Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,24.61,645,200
"2025-04-21T17:18:13.200Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,2.47,644,200
"2025-04-21T17:18:13.201Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,4.19,645,200
"2025-04-21T17:18:13.203Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,7.37,645,200
"2025-04-21T17:18:13.205Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,2.63,646,200
"2025-04-21T17:18:13.206Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,3.16,649,200
"2025-04-21T17:18:13.215Z","https://www.theverge.com/","www.theverge.com","script",false,true,false,1.91,363,200
"2025-04-21T17:18:13.375Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,29.91,189,200
"2025-04-21T17:18:13.376Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,59.73,188,200
"2025-04-21T17:18:13.377Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,60.63,181,200
"2025-04-21T17:18:13.377Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,29.44,181,200
"2025-04-21T17:18:13.379Z","https://www.theverge.com/","www.theverge.com","font",false,false,false,30.56,183,200
"2025-04-21T17:18:13.420Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,10.53,626,200
"2025-04-21T17:18:13.421Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,2.48,627,200
"2025-04-21T17:18:13.422Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,3.67,628,200
"2025-04-21T17:18:13.422Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,11.45,630,200
"2025-04-21T17:18:13.423Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,1.85,630,200
"2025-04-21T17:18:13.423Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,7.55,632,200
"2025-04-21T17:18:13.424Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,0.05,632,200
"2025-04-21T17:18:13.425Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,29.99,636,200
"2025-04-21T17:18:13.427Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,41.69,639,200
"2025-04-21T17:18:13.429Z","https://www.theverge.com/","cdn.cookielaw.org","script",true,false,false,7.45,655,200
"2025-04-21T17:18:13.434Z","https://www.theverge.com/","c.amazon-adsystem.com","script",true,true,true,0,653,200
"2025-04-21T17:18:13.497Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,309.51,648,200
"2025-04-21T17:18:13.653Z","https://www.theverge.com/","assets.zephr.com","script",true,false,false,0,830,200
"2025-04-21T17:18:13.654Z","https://www.theverge.com/","pub.doubleverify.com","script",true,false,false,0,833,200
"2025-04-21T17:18:13.665Z","https://www.theverge.com/","micro.rubiconproject.com","script",true,false,false,192.44,838,200
"2025-04-21T17:18:13.666Z","https://www.theverge.com/","cdn.bullwhip.cloud","script",true,false,false,100.7,836,200
"2025-04-21T17:18:13.667Z","https://www.theverge.com/","www.googletagservices.com","script",true,false,false,32.92,841,200
"2025-04-21T17:18:13.675Z","https://www.theverge.com/","cdn.concert.io","script",true,true,false,111.63,841,200
"2025-04-21T17:18:13.675Z","https://www.theverge.com/","cdn.concert.io","script",true,false,false,16.4,842,200
"2025-04-21T17:18:13.853Z","https://www.theverge.com/","c.amazon-adsystem.com","xhr",true,true,true,0,29,200
"2025-04-21T17:18:13.854Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,4.35,155,200
"2025-04-21T17:18:13.854Z","https://www.theverge.com/","www.theverge.com","script",false,false,false,16.16,156,200
"2025-04-21T17:18:13.996Z","https://www.theverge.com/","cdn.cookielaw.org","xhr",true,true,false,0,208,200
"2025-04-21T17:18:14.005Z","https://www.theverge.com/","ak.sail-horizon.com","script",true,false,false,0,302,200
"2025-04-21T17:18:14.005Z","https://www.theverge.com/","pub.doubleverify.com","fetch",true,false,false,0,152,200
"2025-04-21T17:18:14.006Z","https://www.theverge.com/","pub.doubleverify.com","fetch",true,false,false,0.01,153,200
"2025-04-21T17:18:14.150Z","https://www.theverge.com/","geolocation.onetrust.com","xhr",true,false,false,0,148,200
"2025-04-21T17:18:14.155Z","https://www.theverge.com/","ads.rubiconproject.com","fetch",true,true,false,12.34,160,200
"2025-04-21T17:18:14.156Z","https://www.theverge.com/","api.rlcdn.com","fetch",true,false,false,0.02,161,401
"2025-04-21T17:18:14.245Z","https://www.theverge.com/","match.adsrvr.org","fetch",true,true,true,0,214,200
"2025-04-21T17:18:14.246Z","https://www.theverge.com/","lexicon.33across.com","fetch",true,false,false,0.05,215,200
"2025-04-21T17:18:14.281Z","https://www.theverge.com/","www.googletagmanager.com","script",true,false,false,140.11,556,200
"2025-04-21T17:18:14.289Z","https://www.theverge.com/","cdn.cookielaw.org","script",true,true,false,109.4,114,200
"2025-04-21T17:18:14.289Z","https://www.theverge.com/","api.parsely.com","fetch",true,false,false,0,516,200
"2025-04-21T17:18:14.290Z","https://www.theverge.com/","api.parsely.com","fetch",true,false,false,0.25,517,200
"2025-04-21T17:18:14.437Z","https://www.theverge.com/","securepubads.g.doubleclick.net","script",true,true,true,166.61,380,200
"2025-04-21T17:18:14.546Z","https://www.theverge.com/","sb.scorecardresearch.com","script",true,false,true,0,152,302
"2025-04-21T17:18:14.547Z","https://www.theverge.com/","cdn.cookielaw.org","script",true,false,false,16.7,102,200
"2025-04-21T17:18:14.548Z","https://www.theverge.com/","prebid.sv.rkdms.com","fetch",true,false,false,0.09,547,403
"2025-04-21T17:18:14.548Z","https://www.theverge.com/","ups.analytics.yahoo.com","fetch",false,true,false,0,549,200
"2025-04-21T17:18:14.571Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,false,false,80.2,110,200
"2025-04-21T17:18:14.572Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,false,false,16.14,112,200
"2025-04-21T17:18:14.576Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,true,false,0,115,200
"2025-04-21T17:18:14.577Z","https://www.theverge.com/","cdn.parsely.com","script",true,false,false,0,154,200
"2025-04-21T17:18:14.888Z","https://www.theverge.com/","sb.scorecardresearch.com","script",true,false,true,0,190,200
"2025-04-21T17:18:14.897Z","https://www.theverge.com/","concertads-configs.vox-cdn.com","xhr",true,true,false,8.41,684,200
"2025-04-21T17:18:14.899Z","https://www.theverge.com/","apps.voxmedia.com","script",true,true,false,0.04,705,200
"2025-04-21T17:18:14.904Z","https://www.theverge.com/","www.googletagmanager.com","script",true,false,false,106.54,458,200
"2025-04-21T17:18:14.908Z","https://www.theverge.com/","pagead2.googlesyndication.com","ping",false,true,true,0,155,200
"2025-04-21T17:18:14.908Z","https://www.theverge.com/","c.amazon-adsystem.com","xhr",false,true,true,0.66,65,200
"2025-04-21T17:18:14.909Z","https://www.theverge.com/","api.sail-track.com","fetch",true,true,false,0.12,699,202
"2025-04-21T17:18:14.909Z","https://www.theverge.com/","api.sail-personalize.com","fetch",true,false,false,0.09,699,200
"2025-04-21T17:18:14.981Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,false,false,12.58,170,200
"2025-04-21T17:18:14.981Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,false,false,0,171,200
"2025-04-21T17:18:14.983Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,false,false,2.93,172,200
"2025-04-21T17:18:14.984Z","https://www.theverge.com/","pub.doubleverify.com","fetch",true,true,false,0,80,200
"2025-04-21T17:18:15.045Z","https://www.theverge.com/","cdn.cookielaw.org","fetch",true,false,false,0,95,200
"2025-04-21T17:18:15.075Z","https://www.theverge.com/","www.googletagmanager.com","document",false,false,false,1.45,218,200
"2025-04-21T17:18:15.092Z","https://www.theverge.com/","cdn.cookielaw.org","image",true,false,false,3.4,121,200
"2025-04-21T17:18:15.094Z","https://www.theverge.com/","cdn.cookielaw.org","image",true,false,false,0,123,200
"2025-04-21T17:18:15.101Z","https://www.theverge.com/","cdn.concert.io","xhr",true,false,false,0.02,267,200
"2025-04-21T17:18:15.107Z","https://www.theverge.com/","btloader.com","script",true,true,false,27.66,271,200
"2025-04-21T17:18:15.114Z","https://www.theverge.com/","vtrk.doubleverify.com","ping",false,true,false,0,135,204
"2025-04-21T17:18:15.129Z","https://www.theverge.com/","config.aps.amazon-adsystem.com","script",true,true,true,0.52,284,200
"2025-04-21T17:18:15.235Z","https://www.theverge.com/","js-sec.indexww.com","script",true,false,false,0,353,200
"2025-04-21T17:18:15.252Z","https://www.theverge.com/","secure.cdn.fastclick.net","script",true,false,false,17,343,200
"2025-04-21T17:18:15.253Z","https://www.theverge.com/","cdn.concert.io","xhr",true,false,false,0.72,419,200
"2025-04-21T17:18:15.273Z","https://www.theverge.com/","api.rlcdn.com","xhr",true,false,false,0,38,451
"2025-04-21T17:18:15.278Z","https://www.theverge.com/","match.adsrvr.org","xhr",true,true,true,0,41,200
"2025-04-21T17:18:15.286Z","https://www.theverge.com/","www.googletagmanager.com","script",true,false,false,118.05,391,200
"2025-04-21T17:18:15.382Z","https://www.theverge.com/","ad-delivery.net","image",true,true,false,0.04,254,200
"2025-04-21T17:18:15.383Z","https://www.theverge.com/","ad-delivery.net","image",true,true,false,0.04,254,200
"2025-04-21T17:18:15.384Z","https://www.theverge.com/","ad.doubleclick.net","image",true,true,true,0.1,255,200
"2025-04-21T17:18:15.385Z","https://www.theverge.com/","p1.parsely.com","image",false,true,false,0.04,343,200
"2025-04-21T17:18:15.416Z","https://www.theverge.com/","securepubads.g.doubleclick.net","other",true,true,true,22.84,252,200
"2025-04-21T17:18:15.450Z","https://www.theverge.com/","aax.amazon-adsystem.com","fetch",false,true,true,0.08,183,200
"2025-04-21T17:18:15.451Z","https://www.theverge.com/","id.sv.rkdms.com","xhr",false,false,false,0.07,186,403
"2025-04-21T17:18:15.608Z","https://www.theverge.com/","www.theverge.com","other",false,false,false,1.74,155,200
"2025-04-21T17:18:15.649Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",true,false,false,8.67,158,200
"2025-04-21T17:18:15.679Z","https://www.theverge.com/","api.btloader.com","xhr",false,true,false,0,258,204
"2025-04-21T17:18:15.684Z","https://www.theverge.com/","api.btloader.com","fetch",true,true,false,0.04,279,200
"2025-04-21T17:18:15.861Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.33,213,200
"2025-04-21T17:18:16.136Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,361,200
"2025-04-21T17:18:16.137Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.37,370,200
"2025-04-21T17:18:16.137Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,376,200
"2025-04-21T17:18:16.137Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,true,false,0.36,378,200
"2025-04-21T17:18:16.137Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,391,200
"2025-04-21T17:18:16.138Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.41,396,200
"2025-04-21T17:18:16.138Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.4,399,200
"2025-04-21T17:18:16.139Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,404,200
"2025-04-21T17:18:16.139Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.32,406,200
"2025-04-21T17:18:16.139Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.4,401,200
"2025-04-21T17:18:16.139Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,416,200
"2025-04-21T17:18:16.139Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.33,424,200
"2025-04-21T17:18:16.142Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,true,false,0.36,426,200
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.35,432,200
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,443,200
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.34,443,200
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,452,200
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","hbopenbid.pubmatic.com","fetch",true,false,false,0,351,204
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.35,454,200
"2025-04-21T17:18:16.143Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,457,200
"2025-04-21T17:18:16.144Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.33,448,200
"2025-04-21T17:18:16.144Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,true,false,0.39,458,200
"2025-04-21T17:18:16.144Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.37,458,200
"2025-04-21T17:18:16.144Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.37,454,200
"2025-04-21T17:18:16.144Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.39,465,200
"2025-04-21T17:18:16.144Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,true,false,0.37,458,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.41,469,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.34,470,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,463,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.37,470,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.33,464,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.34,473,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,true,false,0.36,475,200
"2025-04-21T17:18:16.145Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,479,200
"2025-04-21T17:18:16.148Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.35,468,200
"2025-04-21T17:18:16.149Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,476,200
"2025-04-21T17:18:16.149Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.35,470,200
"2025-04-21T17:18:16.149Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.34,473,200
"2025-04-21T17:18:16.149Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.35,475,200
"2025-04-21T17:18:16.149Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.35,473,200
"2025-04-21T17:18:16.149Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,474,200
"2025-04-21T17:18:16.150Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.34,484,200
"2025-04-21T17:18:16.150Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,482,200
"2025-04-21T17:18:16.150Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.37,479,200
"2025-04-21T17:18:16.150Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.37,485,200
"2025-04-21T17:18:16.151Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,480,200
"2025-04-21T17:18:16.152Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.4,486,200
"2025-04-21T17:18:16.152Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.39,484,200
"2025-04-21T17:18:16.152Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,485,200
"2025-04-21T17:18:16.152Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.39,485,200
"2025-04-21T17:18:16.152Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.34,489,200
"2025-04-21T17:18:16.153Z","https://www.theverge.com/","theverge.coral.coralproject.net","script",false,false,false,0.36,492,200
"2025-04-21T17:18:16.153Z","https://www.theverge.com/","tlx.3lift.com","fetch",false,true,false,0,347,200
"2025-04-21T17:18:16.153Z","https://www.theverge.com/","prebid-server.rubiconproject.com","fetch",true,false,false,0.46,351,200
"2025-04-21T17:18:16.153Z","https://www.theverge.com/","htlb.casalemedia.com","fetch",true,false,false,0.04,351,200
"2025-04-21T17:18:16.153Z","https://www.theverge.com/","c2shb.pubgw.yahoo.com","fetch",true,false,false,0.06,358,200
"2025-04-21T17:18:16.284Z","https://www.theverge.com/","prebid-server.rubiconproject.com","fetch",true,false,false,0.21,492,200
"2025-04-21T17:18:16.324Z","https://www.theverge.com/","ib.adnxs.com","fetch",true,true,true,0.14,532,200
"2025-04-21T17:18:16.395Z","https://www.theverge.com/","grid.bidswitch.net","fetch",true,false,false,0,602,200
"2025-04-21T17:18:17.239Z","https://www.theverge.com/","match.sharethrough.com","image",true,false,false,0,1097,204
"2025-04-21T17:18:17.256Z","https://www.theverge.com/","bh.contextweb.com","image",true,false,false,0,176,302
"2025-04-21T17:18:17.305Z","https://www.theverge.com/","prebid-server.rubiconproject.com","image",true,false,false,0,49,200
"2025-04-21T17:18:17.845Z","https://www.theverge.com/","sync.go.sonobi.com","document",true,false,false,0,532,200
"2025-04-21T17:18:18.019Z","https://www.theverge.com/","prebid-server.rubiconproject.com","image",true,false,false,0,177,200
"2025-04-21T17:18:19.235Z","https://www.theverge.com/","ads.yieldmo.com","image",true,true,false,0,205,204
"2025-04-21T17:18:20.009Z","https://www.theverge.com/","check.analytics.rlcdn.com","fetch",true,false,false,0.02,89,200
"2025-04-21T17:18:20.310Z","https://www.theverge.com/","sync.1rx.io","image",true,false,false,0,2290,302
"2025-04-21T17:18:20.356Z","https://www.theverge.com/","sync.1rx.io","image",true,false,false,0,46,302
"2025-04-21T17:18:20.403Z","https://www.theverge.com/","prebid-server.rubiconproject.com","image",true,false,false,0,48,200
"2025-04-21T17:18:21.144Z","https://www.theverge.com/","eb2.3lift.com","document",true,false,false,0.04,343,200
"2025-04-21T17:18:21.175Z","https://www.theverge.com/","acdn.adnxs.com","document",true,true,true,16.65,364,200
"2025-04-21T17:18:21.185Z","https://www.theverge.com/","js-sec.indexww.com","document",true,false,false,0,379,200
"2025-04-21T17:18:21.186Z","https://www.theverge.com/","eus.rubiconproject.com","document",true,false,false,0.22,362,200
"2025-04-21T17:18:21.186Z","https://www.theverge.com/","ads.pubmatic.com","document",true,true,false,6.54,351,200
"2025-04-21T17:18:21.221Z","https://www.theverge.com/","eus.rubiconproject.com","script",true,false,false,11.05,39,200
"2025-04-21T17:18:21.330Z","https://www.theverge.com/","ssum-sec.casalemedia.com","document",false,true,false,0,145,200
"2025-04-21T17:18:21.919Z","https://www.theverge.com/","token.rubiconproject.com","xhr",true,false,false,0.01,191,200
"2025-04-21T17:18:22.391Z","https://www.theverge.com/","aax.amazon-adsystem.com","fetch",false,true,true,0.04,72,200
"2025-04-21T17:18:22.822Z","https://www.theverge.com/","www.youtube.com","document",true,false,false,0,364,200
"2025-04-21T17:18:22.901Z","https://www.theverge.com/","www.youtube.com","stylesheet",true,false,false,52.91,86,200
"2025-04-21T17:18:22.905Z","https://www.theverge.com/","www.youtube.com","script",true,false,false,9.48,90,200
"2025-04-21T17:18:22.910Z","https://www.theverge.com/","tlx.3lift.com","fetch",false,true,false,0,25,200
"2025-04-21T17:18:22.914Z","https://www.theverge.com/","htlb.casalemedia.com","fetch",true,false,false,0.04,34,200
"2025-04-21T17:18:22.936Z","https://www.theverge.com/","ib.adnxs.com","fetch",true,true,true,0.14,54,200
"2025-04-21T17:18:22.955Z","https://www.theverge.com/","c2shb.pubgw.yahoo.com","fetch",true,false,false,0.06,68,200
"2025-04-21T17:18:22.967Z","https://www.theverge.com/","www.youtube.com","script",true,false,false,100.47,129,200
"2025-04-21T17:18:22.988Z","https://www.theverge.com/","grid.bidswitch.net","fetch",true,false,false,0,103,200
"2025-04-21T17:18:22.998Z","https://www.theverge.com/","fonts.gstatic.com","font",true,false,false,15.19,207,200
"2025-04-21T17:18:23.010Z","https://www.theverge.com/","fonts.gstatic.com","font",true,false,false,14.98,220,200
"2025-04-21T17:18:23.052Z","https://www.theverge.com/","prebid-a.rubiconproject.com","fetch",true,false,false,0,142,204
"2025-04-21T17:18:23.074Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,3.13,41,200
"2025-04-21T17:18:23.093Z","https://www.theverge.com/","hbopenbid.pubmatic.com","fetch",true,false,false,0,208,200
"2025-04-21T17:18:23.161Z","https://www.theverge.com/","prebid-server.rubiconproject.com","fetch",true,false,false,0.21,283,200
"2025-04-21T17:18:23.278Z","https://www.theverge.com/","platform.theverge.com","image",true,true,false,19.75,49,200
"2025-04-21T17:18:23.356Z","https://www.theverge.com/","www.youtube.com","script",true,false,false,650.07,299,200
"2025-04-21T17:18:23.457Z","https://www.theverge.com/","","image",true,true,false,0,1,200
"2025-04-21T17:18:23.541Z","https://www.theverge.com/","fonts.gstatic.com","font",true,false,false,14.98,2,200
"2025-04-21T17:18:23.542Z","https://www.theverge.com/","fonts.gstatic.com","font",true,false,false,15.19,1,200
"2025-04-21T17:18:23.555Z","https://www.theverge.com/","www.youtube.com","stylesheet",true,false,false,52.91,1,200
"2025-04-21T17:18:23.556Z","https://www.theverge.com/","www.youtube.com","script",true,false,false,9.48,1,200
"2025-04-21T17:18:23.557Z","https://www.theverge.com/","googleads.g.doubleclick.net","xhr",true,true,true,0,200,302
"2025-04-21T17:18:23.561Z","https://www.theverge.com/","www.youtube.com","script",true,false,false,100.47,1,200
"2025-04-21T17:18:23.599Z","https://www.theverge.com/","www.youtube.com","script",true,false,false,650.07,1,200
"2025-04-21T17:18:23.830Z","https://www.theverge.com/","i.ytimg.com","image",true,false,false,40.75,374,200
"2025-04-21T17:18:23.831Z","https://www.theverge.com/","yt3.ggpht.com","image",true,false,false,2.62,373,200
