"pageUrl","domain","resourceType","isThirdParty","hasAdKeywords","isKnownAdDomain","sizeKB","durationMs","status"
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,343.69,135,200
,"media-cldnry.s-nbcnews.com","image",true,false,,4.57,69,200
,"aamt.nbcnews.com","image",false,false,,0.04,73,200
,"nbcu.demdex.net","xhr",true,false,,0.95,88,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.23,61,200
,"media-cldnry.s-nbcnews.com","image",true,false,,16.93,72,200
,"media-cldnry.s-nbcnews.com","image",true,false,,242.95,81,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,48,204
,"krk2.kargo.com","fetch",true,false,,0.03,45,200
,"tlx.3lift.com","fetch",false,false,,0,48,200
,"grid-bidder.criteo.com","fetch",true,false,,0,56,204
,"htlb.casalemedia.com","fetch",true,false,,0.04,68,200
,"ib.adnxs.com","fetch",true,false,,0.05,73,200
,"grid.bidswitch.net","fetch",true,false,,0,86,200
,"fastlane.rubiconproject.com","fetch",false,false,,0.46,133,200
,"media-cldnry.s-nbcnews.com","image",true,false,,21.41,114,200
,"media-cldnry.s-nbcnews.com","image",true,false,,12.92,115,200
,"media-cldnry.s-nbcnews.com","image",true,false,,48.63,56,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,136,200
,"media-cldnry.s-nbcnews.com","image",true,false,,9.61,68,200
,"media-cldnry.s-nbcnews.com","image",true,false,,17.01,69,200
,"am-wf.taboola.com","xhr",false,false,,0,242,200
,"media-cldnry.s-nbcnews.com","image",true,false,,81.73,76,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,77,204
,"images.taboola.com","image",true,false,,12.15,156,200
,"images.taboola.com","image",true,false,,16.8,156,200
,"media-cldnry.s-nbcnews.com","image",true,false,,8.54,78,200
,"media-cldnry.s-nbcnews.com","image",true,false,,7.62,80,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,97,204
,"images.taboola.com","image",true,false,,8.41,67,200
,"images.taboola.com","image",true,false,,19.06,67,200
,"images.taboola.com","image",true,false,,8.51,67,200
,"images.taboola.com","image",true,false,,23.06,69,200
,"media-cldnry.s-nbcnews.com","image",true,false,,7.28,63,200
,"media-cldnry.s-nbcnews.com","image",true,false,,16.82,72,200
,"images.taboola.com","image",true,false,,15.99,62,200
,"images.taboola.com","image",true,false,,55.83,64,200
,"media-cldnry.s-nbcnews.com","image",true,false,,6.53,76,200
,"media-cldnry.s-nbcnews.com","image",true,false,,6.11,76,200
,"media-cldnry.s-nbcnews.com","image",true,false,,25.29,79,200
,"images.taboola.com","image",true,false,,15.9,64,200
,"images.taboola.com","image",true,false,,7.47,177,200
,"images.taboola.com","image",true,false,,10.38,180,200
,"images.taboola.com","image",true,false,,10.77,179,200
,"aamt.nbcnews.com","image",false,false,,0.04,76,200
,"nbcu.demdex.net","xhr",true,false,,0.95,98,200
,"images.taboola.com","image",true,false,,50.07,50,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.44,45,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.23,66,200
,"images.taboola.com","image",true,false,,5.58,52,200
,"images.taboola.com","image",true,false,,11.84,53,200
,"images.taboola.com","image",true,false,,24.84,58,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,389.04,284,200
,"images.taboola.com","image",true,false,,43.43,607,200
,"tps.doubleverify.com","fetch",true,false,,0,661,302
,"cdn.doubleverify.com","fetch",true,false,,0,17,302
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.23,108,200
,"am-vid-events.taboola.com","image",true,false,,0,76,200
,"images.taboola.com","image",true,false,,18.84,83,200
,"images.taboola.com","image",true,false,,31.36,83,200
,"am-wf.taboola.com","xhr",false,false,,0,137,200
,"images.taboola.com","image",true,false,,14.77,63,200
,"images.taboola.com","image",true,false,,52.61,84,200
,"images.taboola.com","image",true,false,,5.86,55,200
,"images.taboola.com","image",true,false,,13.93,55,200
,"images.taboola.com","image",true,false,,14.54,149,200
,"aamt.nbcnews.com","image",false,false,,0.04,88,200
,"nbcu.demdex.net","xhr",true,false,,0.95,105,200
,"cdn.taboola.com","image",true,false,,3.82,44,200
,"trc.taboola.com","xhr",false,false,,0,416,200
,"images.taboola.com","image",true,false,,20.19,59,200
,"images.taboola.com","image",true,false,,32.15,97,200
,"images.taboola.com","image",true,false,,10.68,135,200
,"images.taboola.com","image",true,false,,27.83,194,200
,"images.taboola.com","image",true,false,,15.96,193,200
,"images.taboola.com","image",true,false,,42.63,209,200
,"images.taboola.com","image",true,false,,14.06,231,200
,"am-wf.taboola.com","xhr",false,false,,0,144,200
,"trc.taboola.com","xhr",false,false,,0,369,200
,"trc.taboola.com","ping",true,false,,0,234,204
,"images.taboola.com","image",true,false,,19.14,61,200
,"images.taboola.com","image",true,false,,51.07,107,200
,"images.taboola.com","image",true,false,,53.82,137,200
,"images.taboola.com","image",true,false,,15.26,140,200
,"images.taboola.com","image",true,false,,9.22,139,200
,"images.taboola.com","image",true,false,,12.74,149,200
,"images.taboola.com","image",true,false,,4.21,157,200
,"trc.taboola.com","ping",true,false,,0,128,204
,"trc.taboola.com","xhr",false,false,,0,435,200
,"images.taboola.com","image",true,false,,46.33,114,200
,"images.taboola.com","image",true,false,,22.99,148,200
,"images.taboola.com","image",true,false,,15.61,146,200
,"images.taboola.com","image",true,false,,45.7,191,200
,"images.taboola.com","image",true,false,,12.2,191,200
,"images.taboola.com","image",true,false,,31.92,221,200
,"videos.taboola.com","media",true,false,,38.57,236,206
,"images.taboola.com","image",true,false,,15.95,263,200
,"trc.taboola.com","ping",true,false,,0,126,204
,"trc.taboola.com","xhr",false,false,,0,444,200
,"images.taboola.com","image",true,false,,37.43,104,200
,"images.taboola.com","image",true,false,,43.5,155,200
,"images.taboola.com","image",true,false,,52.49,201,200
,"images.taboola.com","image",true,false,,26.51,207,200
,"images.taboola.com","image",true,false,,22.3,222,200
,"images.taboola.com","image",true,false,,35.53,232,200
,"images.taboola.com","image",true,false,,26.66,373,200
,"trc.taboola.com","xhr",false,false,,0,447,200
,"trc.taboola.com","ping",true,false,,0,185,204
,"images.taboola.com","image",true,false,,10.65,58,200
,"images.taboola.com","image",true,false,,58.48,54,200
,"images.taboola.com","image",true,false,,20.57,87,200
,"images.taboola.com","image",true,false,,14.3,83,200
,"images.taboola.com","image",true,false,,18.16,84,200
,"images.taboola.com","image",true,false,,45.7,155,200
,"images.taboola.com","image",true,false,,14.19,196,200
,"trc.taboola.com","ping",true,false,,0,132,204
,"trc.taboola.com","xhr",false,false,,0,416,200
,"images.taboola.com","image",true,false,,50.17,61,200
,"images.taboola.com","image",true,false,,22.66,91,200
,"images.taboola.com","image",true,false,,36.49,92,200
,"images.taboola.com","image",true,false,,17.42,91,200
,"images.taboola.com","image",true,false,,18.57,95,200
,"images.taboola.com","image",true,false,,19.47,93,200
,"images.taboola.com","image",true,false,,27.83,214,200
,"trc.taboola.com","ping",true,false,,0,122,204
,"trc.taboola.com","xhr",false,false,,0,512,200
,"images.taboola.com","image",true,false,,31.97,69,200
,"images.taboola.com","image",true,false,,35.38,79,200
,"images.taboola.com","image",true,false,,15.65,79,200
,"images.taboola.com","image",true,false,,16.09,78,200
,"images.taboola.com","image",true,false,,9.28,125,200
,"images.taboola.com","image",true,false,,12.39,173,200
,"images.taboola.com","image",true,false,,24.83,175,200
,"trc.taboola.com","ping",true,false,,0,132,204
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,150,200
,"assets.adobedtm.com","script",true,false,,228.92,2,200
,"nodeassets.nbcnews.com","script",true,false,,9.01,1,200
,"nodeassets.nbcnews.com","script",true,false,,42.61,1,200
,"nodeassets.nbcnews.com","script",true,false,,31.24,1,200
,"nodeassets.nbcnews.com","script",true,false,,244.46,2,200
,"nodeassets.nbcnews.com","script",true,false,,3.64,3,200
,"nodeassets.nbcnews.com","script",true,false,,4.26,2,200
,"nodeassets.nbcnews.com","script",true,false,,62,1,200
,"nodeassets.nbcnews.com","script",true,false,,2.95,2,200
,"nodeassets.nbcnews.com","script",true,false,,4.6,1,200
,"nodeassets.nbcnews.com","script",true,false,,9.1,1,200
,"nodeassets.nbcnews.com","script",true,false,,2.93,1,200
,"nodeassets.nbcnews.com","script",true,false,,7.59,1,200
,"nodeassets.nbcnews.com","script",true,false,,8.87,1,200
,"nodeassets.nbcnews.com","script",true,false,,4.74,1,200
,"nodeassets.nbcnews.com","script",true,false,,6.61,0,200
,"nodeassets.nbcnews.com","script",true,false,,45.4,2,200
,"nodeassets.nbcnews.com","script",true,false,,3.12,1,200
,"nodeassets.nbcnews.com","script",true,false,,8.89,2,200
,"nodeassets.nbcnews.com","script",true,false,,6.71,1,200
,"nodeassets.nbcnews.com","script",true,false,,2.99,1,200
,"nodeassets.nbcnews.com","script",true,false,,3.88,2,200
,"nodeassets.nbcnews.com","script",true,false,,3.13,3,200
,"nodeassets.nbcnews.com","script",true,false,,5.42,1,200
,"nodeassets.nbcnews.com","script",true,false,,11.24,3,200
,"nodeassets.nbcnews.com","script",true,false,,31,1,200
,"nodeassets.nbcnews.com","script",true,false,,2.74,1,200
,"nodeassets.nbcnews.com","script",true,false,,0.05,2,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,1.3,85,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,8.94,86,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,1.44,89,200
,"nodeassets.nbcnews.com","font",true,false,,13.49,2,200
,"nodeassets.nbcnews.com","font",true,false,,11.26,2,200
,"nodeassets.nbcnews.com","font",true,false,,14.32,1,200
,"nodeassets.nbcnews.com","font",true,false,,15.06,1,200
,"nodeassets.nbcnews.com","image",true,false,,0.65,3,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,6.97,89,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,11.58,89,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,8.49,90,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,18.52,91,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,4.37,93,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,8.2,94,200
,"www.nbcnews.com","document",false,false,,0,669,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,35.22,138,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,9.4,140,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,15.79,141,200
,"nodeassets.nbcnews.com","stylesheet",true,false,,4.01,143,200
,"nodeassets.nbcnews.com","font",true,false,,13.83,307,200
,"nodeassets.nbcnews.com","font",true,false,,19.29,308,200
,"nodeassets.nbcnews.com","font",true,false,,16.51,309,200
,"mps.nbcuni.com","script",true,false,,65.24,259,200
,"nodeassets.nbcnews.com","script",true,false,,84.37,543,200
,"nodeassets.nbcnews.com","script",true,false,,2.42,620,200
,"nodeassets.nbcnews.com","script",true,false,,3.41,621,200
,"nodeassets.nbcnews.com","script",true,false,,13.15,633,200
,"aamt.nbcnews.com","image",false,false,,0.04,252,200
,"nodeassets.nbcnews.com","script",true,false,,38.35,653,200
,"nodeassets.nbcnews.com","script",true,false,,13.45,629,200
,"nodeassets.nbcnews.com","script",true,false,,15.11,634,200
,"nodeassets.nbcnews.com","script",true,false,,5.84,649,200
,"nodeassets.nbcnews.com","script",true,false,,28.48,664,200
,"nodeassets.nbcnews.com","script",true,false,,41.33,678,200
,"d1z2jf7jlzjs58.cloudfront.net","script",true,false,,0.91,462,200
,"assets.adobedtm.com","script",true,false,,1.94,346,200
,"cdn-gl.imrworldwide.com","script",true,false,,0,464,200
,"sb.scorecardresearch.com","script",true,false,,0,367,200
,"cdn.branch.io","script",true,false,,22.99,473,200
,"nbcu.demdex.net","xhr",true,false,,0.95,271,200
,"c.tvpixel.com","script",true,false,,0,476,200
,"www.googletagmanager.com","script",true,false,,99.2,490,200
,"dev.visualwebsiteoptimizer.com","script",true,false,,0,495,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.ipv4.cws.conviva.com","xhr",true,false,,0.15,495,200
,"nodeassets.nbcnews.com","script",true,false,,38.84,2,200
,"media-cldnry.s-nbcnews.com","image",true,false,,24.71,76,200
,"media-cldnry.s-nbcnews.com","image",true,false,,50.67,96,200
,"media-cldnry.s-nbcnews.com","image",true,false,,34.32,101,200
,"www.nbcnews.com","fetch",false,false,,1.85,80,200
,"nodeassets.nbcnews.com","script",true,false,,8.95,166,200
,"ssl.p.jwpcdn.com","script",true,false,,11.44,67,200
,"ssl.p.jwpcdn.com","script",true,false,,19.4,69,200
,"ssl.p.jwpcdn.com","script",true,false,,83.29,82,200
,"ssl.p.jwpcdn.com","script",true,false,,123.2,94,200
,"cdn.cookielaw.org","script",true,false,,0,29,200
,"cdn.parsely.com","script",true,false,,0,37,200
,"assets.adobedtm.com","script",true,false,,0.29,36,200
,"cdn.cookielaw.org","script",true,false,,0,38,200
,"cdn-gl.imrworldwide.com","script",true,false,,0,48,200
,"www.nbcnews.com","fetch",false,false,,0.45,85,200
,"sb.scorecardresearch.com","image",false,false,,0,77,204
,"mssl.fwmrm.net","script",true,false,,0,2,200
,"8168974.fls.doubleclick.net","document",false,false,,0,75,302
,"8168974.fls.doubleclick.net","document",false,false,,0.4,86,200
,"ad.doubleclick.net","fetch",false,false,,0,240,302
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.44,101,200
,"www.google.com","ping",false,false,,0,239,200
,"entitlements.jwplayer.com","xhr",true,false,,0,224,200
,"p.tvpixel.com","xhr",true,false,,0,301,200
,"dev.visualwebsiteoptimizer.com","script",false,false,,0,237,200
,"ssl.p.jwpcdn.com","script",true,false,,2.1,1,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,5.55,133,200
,"app.link","script",true,false,,0.09,357,200
,"api2.branch.io","xhr",true,false,,0.03,357,200
,"ssl.p.jwpcdn.com","script",true,false,,4.4,198,200
,"ad.doubleclick.net","fetch",false,false,,0,106,302
,"adservice.google.com","image",false,false,,0.04,184,200
,"cdn.cookielaw.org","xhr",true,false,,0,23,200
,"nodeassets.nbcnews.com","manifest",true,false,,0.17,6,200
,"assets.adobedtm.com","script",true,false,,0.8,9,200
,"cdn-gl.imrworldwide.com","document",true,false,,0,25,200
,"p1.parsely.com","image",false,false,,0.04,93,200
,"cdn.cookielaw.org","script",true,false,,101.99,2,200
,"geolocation.onetrust.com","xhr",true,false,,0,83,200
,"adservice.google.com","fetch",false,false,,0.04,107,200
,"geolocation.onetrust.com","script",true,false,,0,73,200
,"vod.nbcnews.com","xhr",true,false,,0,368,302
,"dev.visualwebsiteoptimizer.com","image",true,false,,0.03,1,200
,"secure-dcr.imrworldwide.com","image",true,false,,0.04,94,200
,"cdn.cookielaw.org","fetch",true,false,,0,17,200
,"assets.adobedtm.com","script",true,false,,1.26,32,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,2.72,443,200
,"cdn.cookielaw.org","image",true,false,,7.98,2,200
,"cdn.cookielaw.org","image",true,false,,0,1,200
,"cdn.cookielaw.org","fetch",true,false,,2.95,19,200
,"cdn.cookielaw.org","fetch",true,false,,12.41,20,200
,"cdn.cookielaw.org","fetch",true,false,,0,22,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.cws.conviva.com","xhr",true,false,,0.15,436,200
,"cdn.cookielaw.org","fetch",true,false,,0,33,200
,"assets.adobedtm.com","script",true,false,,0.97,8,200
,"assets.adobedtm.com","script",true,false,,1.17,4,200
,"iv9rxzzkxvzkbacyxmdb9jjzlhtkj1746092202.nuid.imrworldwide.com","image",true,false,,0.03,215,200
,"assets.adobedtm.com","script",true,false,,0.55,5,200
,"assets.adobedtm.com","script",true,false,,0.34,31,200
,"assets.adobedtm.com","script",true,false,,0.52,33,200
,"assets.adobedtm.com","script",true,false,,0.49,34,200
,"assets.adobedtm.com","script",true,false,,0.28,33,200
,"assets.adobedtm.com","script",true,false,,0.3,19,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0,450,200
,"assets.adobedtm.com","script",true,false,,0.6,21,200
,"ak.sail-horizon.com","script",true,false,,0,50,200
,"assets.adobedtm.com","script",true,false,,0.31,13,200
,"tru.am","script",true,false,,0,2,200
,"tag.researchnow.com","image",false,false,,0,36,200
,"tru.am","script",true,false,,0,1,200
,"assets.adobedtm.com","script",true,false,,0.88,5,200
,"assets.adobedtm.com","script",true,false,,0.46,6,200
,"static.adsafeprotected.com","image",true,false,,0.04,1,200
,"nondescriptnote.com","script",true,false,,0,1,200
,"static.adsafeprotected.com","script",true,false,,0.02,1,200
,"www.lightboxcdn.com","script",true,false,,0,67,304
,"www.lightboxcdn.com","script",true,false,,0,1,200
,"www.lightboxcdn.com","script",true,false,,0,1,200
,"www.lightboxcdn.com","image",false,false,,0.03,54,200
,"www.lightboxcdn.com","script",true,false,,0,2,200
,"www.lightboxcdn.com","stylesheet",true,false,,0,2,200
,"merequartz.com","image",true,false,,0.04,12,200
,"api.sail-personalize.com","fetch",true,false,,0.19,155,200
,"beacon.tru.am","fetch",true,false,,0,391,204
,"merequartz.com","image",true,false,,0.04,7,200
,"tpc.googlesyndication.com","document",true,false,,2.9,30,200
,"aax.amazon-adsystem.com","fetch",true,false,,0.51,84,503
,"securepubads.g.doubleclick.net","script",true,false,,32.72,1,200
,"securepubads.g.doubleclick.net","script",true,false,,165.55,3,200
,"securepubads.g.doubleclick.net","other",true,false,,23.28,11,200
,"29773.v.fwmrm.net","script",false,false,,0.44,891,200
,"pub.doubleverify.com","script",true,false,,0,2,200
,"c.amazon-adsystem.com","script",true,false,,0,4,200
,"mps.nbcuni.com","xhr",true,false,,10.46,284,200
,"ats.rlcdn.com","script",true,false,,0,2,200
,"micro.rubiconproject.com","script",true,false,,141.45,1,200
,"nondescriptnote.com","fetch",true,false,,0.28,144,200
,"pub.doubleverify.com","fetch",true,false,,0.01,9,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,3698.5,1022,200
,"c.amazon-adsystem.com","xhr",false,false,,0,25,204
,"config.aps.amazon-adsystem.com","script",true,false,,0.52,1,200
,"c.amazon-adsystem.com","xhr",true,false,,0,27,200
,"nondescriptnote.com","fetch",true,false,,0.02,99,200
,"pub.doubleverify.com","fetch",true,false,,0,129,200
,"usasync01.admantx.com","script",false,false,,0,316,200
,"prd.jwpltx.com","image",false,false,,0,491,204
,"prd.jwpltx.com","image",false,false,,0,492,204
,"aax.amazon-adsystem.com","fetch",false,false,,0.04,116,200
,"platform.iteratehq.com","script",true,false,,0,3,200
,"pub.doubleverify.com","fetch",true,false,,0,327,200
,"platform.iteratehq.com","script",true,false,,0,1,200
,"nodeassets.nbcnews.com","other",true,false,,0.59,22,200
,"krk2.kargo.com","fetch",true,false,,0.03,33,200
,"tlx.3lift.com","fetch",false,false,,0,52,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,53,200
,"krk2.kargo.com","fetch",true,false,,0.03,56,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,130,204
,"tlx.3lift.com","fetch",false,false,,0,114,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,132,204
,"nbcnewsencoding.akamaized.net","xhr",true,false,,0.73,1607,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,132,200
,"ib.adnxs.com","fetch",true,false,,0.05,144,200
,"grid-bidder.criteo.com","fetch",true,false,,0,180,204
,"grid-bidder.criteo.com","fetch",true,false,,0,217,204
,"ep2.adtrafficquality.google","script",true,false,,6.43,2,200
,"ep1.adtrafficquality.google","xhr",true,false,,13.14,78,200
,"ep2.adtrafficquality.google","document",true,false,,4.88,81,200
,"ib.adnxs.com","fetch",true,false,,0.05,319,200
,"iteratehq.com","fetch",true,false,,0.04,284,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.25,245,200
,"pagead2.googlesyndication.com","fetch",false,false,,10.09,237,200
,"cdn.doubleverify.com","script",true,false,,3.29,1,200
,"","image",true,false,,0,2,200
,"pagead2.googlesyndication.com","script",true,false,,20.63,7,200
,"sb.scorecardresearch.com","image",false,false,,0.04,85,200
,"grid.bidswitch.net","fetch",true,false,,0,431,200
,"grid.bidswitch.net","fetch",true,false,,0,433,200
,"fastlane.rubiconproject.com","fetch",false,false,,0,468,200
,"7ed408b9b8543ea295b76c8f9b4a55b8.safeframe.googlesyndication.com","document",true,false,,3.05,421,200
,"cdn.doubleverify.com","script",true,false,,87.15,2,200
,"prd.jwpltx.com","image",false,false,,0,162,204
,"aamt.nbcnews.com","xhr",true,false,,0.04,165,200
,"fastlane.rubiconproject.com","fetch",false,false,,0.53,523,200
,"pagead2.googlesyndication.com","script",true,false,,8.35,246,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,4196.04,447,200
,"vtrk.doubleverify.com","ping",false,false,,0,60,204
,"p1.parsely.com","image",false,false,,0.04,268,200
,"ep2.adtrafficquality.google","image",true,false,,0,76,204
,"tps.doubleverify.com","script",true,false,,0,255,200
,"nondescriptnote.com","ping",true,false,,0,72,200
,"nbcume.hb.omtrdc.net","xhr",true,false,,0,258,204
,"nbcume.hb.omtrdc.net","xhr",true,false,,0.22,508,200
,"nbcume.hb.omtrdc.net","xhr",false,false,,0,262,204
,"a.teads.tv","script",true,false,,1.25,602,200
,"a.teads.tv","script",true,false,,106.5,189,200
,"29773.v.fwmrm.net","script",false,false,,1.57,731,200
,"nbcume.hb.omtrdc.net","xhr",true,false,,0,679,204
,"cdn.doubleverify.com","fetch",true,false,,0,511,302
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,219,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,256,200
,"pagead2.googlesyndication.com","fetch",false,false,,12.9,272,200
,"cdn.doubleverify.com","script",true,false,,3.29,2,200
,"ep1.adtrafficquality.google","image",true,false,,0,93,204
,"7ed408b9b8543ea295b76c8f9b4a55b8.safeframe.googlesyndication.com","document",true,false,,3.05,68,200
,"cdn.doubleverify.com","script",true,false,,87.15,2,200
,"29773.v.fwmrm.net","image",true,false,,0,185,200
,"a.teads.tv","fetch",false,false,,1.68,223,200
,"tpc.googlesyndication.com","script",true,false,,6.12,117,200
,"pagead2.googlesyndication.com","script",true,false,,8.35,172,200
,"pagead2.googlesyndication.com","script",true,false,,67.74,211,200
,"jssdkcdns.mparticle.com","script",true,false,,1.26,2,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,4039.43,1049,200
,"pagead2.googlesyndication.com","fetch",false,false,,12.91,173,200
,"cdn.doubleverify.com","script",true,false,,3.29,1,200
,"cdn.doubleverify.com","script",true,false,,87.15,1,200
,"a.teads.tv","script",true,false,,31.43,253,200
,"7ed408b9b8543ea295b76c8f9b4a55b8.safeframe.googlesyndication.com","document",true,false,,3.05,202,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,81,204
,"pagead2.googlesyndication.com","script",true,false,,8.35,2,200
,"tpc.googlesyndication.com","script",true,false,,6.12,2,200
,"pagead2.googlesyndication.com","script",true,false,,67.74,3,200
,"s0.2mdn.net","script",true,false,,37.66,155,200
,"","image",true,false,,0,3,200
,"","image",true,false,,0,1,200
,"a.teads.tv","fetch",true,false,,8.16,138,200
,"pagead2.googlesyndication.com","image",true,false,,0,212,200
,"t.teads.tv","fetch",false,false,,0.02,823,200
,"t.teads.tv","fetch",false,false,,0.02,824,200
,"t.teads.tv","fetch",false,false,,0.02,809,200
,"t.teads.tv","fetch",false,false,,0.02,354,200
,"tps.doubleverify.com","script",true,false,,0,417,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,82,204
,"s0.2mdn.net","document",true,false,,2.37,224,200
,"sync.teads.tv","document",true,false,,0.15,850,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,171,204
,"sync.teads.tv","document",true,false,,0.15,451,200
,"s8t.teads.tv","image",true,false,,106.46,271,200
,"s0.2mdn.net","script",true,false,,14.22,179,200
,"s0.2mdn.net","script",true,false,,51.67,189,200
,"s8t.teads.tv","image",true,false,,37.78,285,200
,"s8t.teads.tv","image",true,false,,94.99,350,200
,"cdn.doubleverify.com","fetch",true,false,,0,226,302
,"s8t.teads.tv","image",true,false,,117.37,391,200
,"s8t.teads.tv","image",true,false,,133.65,447,200
,"s8t.teads.tv","image",true,false,,79.19,477,200
,"s8t.teads.tv","image",true,false,,91.54,510,200
,"code.createjs.com","script",true,false,,0,440,200
,"s8t.teads.tv","image",true,false,,116.97,551,200
,"s8t.teads.tv","image",true,false,,98.11,587,200
,"s0.2mdn.net","image",true,false,,0.04,51,404
,"eb2.3lift.com","document",true,false,,0,190,302
,"js-sec.indexww.com","document",true,false,,0,203,200
,"gum.criteo.com","document",false,false,,0,209,200
,"ads.pubmatic.com","document",true,false,,6.54,73,200
,"eus.rubiconproject.com","document",true,false,,0.22,73,200
,"ssum-sec.casalemedia.com","document",false,false,,0,54,302
,"eus.rubiconproject.com","script",true,false,,11.12,8,200
,"eb2.3lift.com","document",true,false,,0,58,200
,"gum.criteo.com","fetch",false,false,,0,48,200
,"cdn.indexww.com","image",true,false,,0.04,4,200
,"ssum-sec.casalemedia.com","document",false,false,,0,113,200
,"token.rubiconproject.com","xhr",true,false,,0.01,241,200
,"pagead2.googlesyndication.com","fetch",true,false,,0.04,159,200
,"tpsc-ew1.doubleverify.com","ping",true,false,,0,79,204
,"cdn.taboola.com","script",true,false,,304.19,96,200
,"gum.criteo.com","script",true,false,,0,131,200
,"tlx.3lift.com","fetch",false,false,,0,36,200
,"krk2.kargo.com","fetch",true,false,,0.03,67,200
,"grid-bidder.criteo.com","fetch",true,false,,0,73,204
,"ib.adnxs.com","fetch",true,false,,0.05,66,200
,"fastlane.rubiconproject.com","fetch",false,false,,0.49,72,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,74,200
,"grid.bidswitch.net","fetch",true,false,,0,140,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,164,204
,"29773.v.fwmrm.net","image",true,false,,0,489,200
,"pagead2.googlesyndication.com","fetch",false,false,,12.92,124,200
,"7ed408b9b8543ea295b76c8f9b4a55b8.safeframe.googlesyndication.com","document",true,false,,3.05,23,200
,"cdn.doubleverify.com","script",true,false,,3.29,2,200
,"pagead2.googlesyndication.com","script",true,false,,8.35,2,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,4106.07,2626,200
,"s0.2mdn.net","script",true,false,,37.66,1,200
,"tpc.googlesyndication.com","script",true,false,,6.12,1,200
,"pagead2.googlesyndication.com","image",true,false,,0,88,200
,"pagead2.googlesyndication.com","script",true,false,,67.74,1,200
,"code.createjs.com","script",true,false,,0,2,200
,"s0.2mdn.net","script",true,false,,51.67,2,200
,"s0.2mdn.net","document",true,false,,2.17,101,200
,"s0.2mdn.net","script",true,false,,13.64,83,200
,"cdn.doubleverify.com","script",true,false,,87.15,2,200
,"beacon.taboola.com","xhr",true,false,,0,70,204
,"pm-widget.taboola.com","script",true,false,,1.32,139,200
,"pm-widget.taboola.com","script",true,false,,19.32,18,200
,"t2.teads.tv","fetch",false,false,,0.02,186,200
,"t2.teads.tv","fetch",false,false,,0.02,191,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,60,204
,"tpsc-ew1.doubleverify.com","ping",true,false,,0,188,204
,"tps.doubleverify.com","script",true,false,,0,590,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.3,471,200
,"cdn.taboola.com","image",true,false,,2.68,1,200
,"sync.taboola.com","image",true,false,,0,60,302
,"ib.adnxs.com","image",true,false,,0.04,62,200
,"trc.taboola.com","xhr",false,false,,0,725,200
,"cdn.doubleverify.com","fetch",true,false,,0,548,302
,"fonts.googleapis.com","stylesheet",true,false,,0,1,200
,"beacon.taboola.com","xhr",false,false,,0,302,204
,"il-trc-events.taboola.com","ping",false,false,,0,334,204
,"www.temu.com","image",true,false,,0,120,200
